head,relation,tail,label
D00131,DRUG_TARGET,hsa:3359,0.0
D00139,DRUG_TARGET,hsa:1725,0.0
D00139,DRUG_TARGET,hsa:6337,0.0
D00139,DRUG_TARGET,hsa:2918,0.0
D00139,DRUG_TARGET,hsa:132,0.0
D00139,DRUG_TARGET,hsa:2058,0.0
D00139,DRUG_TARGET,hsa:6768,0.0
D00139,DRUG_TARGET,hsa:115,0.0
D00139,DRUG_TARGET,hsa:5499,0.0
D00217,DRUG_TARGET,hsa:2104,0.0
D00217,DRUG_TARGET,hsa:5332,0.0
D00217,DRUG_TARGET,hsa:8555,0.0
D00217,DRUG_TARGET,hsa:4482,0.0
D00217,DRUG_TARGET,hsa:2185,0.0
D00217,DRUG_TARGET,hsa:2065,0.0
D00217,DRUG_TARGET,hsa:6898,0.0
D00217,DRUG_TARGET,hsa:8001,0.0
D00217,DRUG_TARGET,hsa:1585,0.0
D00217,DRUG_TARGET,hsa:29941,0.0
D00225,DRUG_TARGET,hsa:5330,0.0
D00225,DRUG_TARGET,hsa:6329,0.0
D00225,DRUG_TARGET,hsa:90134,0.0
D00225,DRUG_TARGET,hsa:8973,0.0
D00225,DRUG_TARGET,hsa:109,0.0
D00225,DRUG_TARGET,hsa:5045,0.0
D00225,DRUG_TARGET,hsa:3745,0.0
D00225,DRUG_TARGET,hsa:2241,0.0
D00225,DRUG_TARGET,hsa:2906,0.0
D00380,DRUG_TARGET,hsa:2103,0.0
D00380,DRUG_TARGET,hsa:3775,0.0
D00380,DRUG_TARGET,hsa:27092,0.0
D00380,DRUG_TARGET,hsa:54490,0.0
D00380,DRUG_TARGET,hsa:2554,0.0
D00380,DRUG_TARGET,hsa:3906,0.0
D00380,DRUG_TARGET,hsa:695,0.0
D00394,DRUG_TARGET,hsa:3290,0.0
D00394,DRUG_TARGET,hsa:1846,0.0
D00394,DRUG_TARGET,hsa:1890,0.0
D00394,DRUG_TARGET,hsa:695,0.0
D00394,DRUG_TARGET,hsa:1725,0.0
D00394,DRUG_TARGET,hsa:3708,0.0
D00394,DRUG_TARGET,hsa:2806,0.0
D00394,DRUG_TARGET,hsa:1128,0.0
D00394,DRUG_TARGET,hsa:9283,0.0
D00394,DRUG_TARGET,hsa:3718,0.0
D00410,DRUG_TARGET,hsa:1815,0.0
D00410,DRUG_TARGET,hsa:1374,0.0
D00410,DRUG_TARGET,hsa:7881,0.0
D00410,DRUG_TARGET,hsa:1137,0.0
D00410,DRUG_TARGET,hsa:7366,0.0
D00410,DRUG_TARGET,hsa:5445,0.0
D00410,DRUG_TARGET,hsa:5494,0.0
D00410,DRUG_TARGET,hsa:10056,0.0
D00410,DRUG_TARGET,hsa:5743,0.0
D00544,DRUG_TARGET,hsa:5029,0.0
D00544,DRUG_TARGET,hsa:13,0.0
D00544,DRUG_TARGET,hsa:84532,0.0
D00544,DRUG_TARGET,hsa:85313,0.0
D00544,DRUG_TARGET,hsa:5651,0.0
D00544,DRUG_TARGET,hsa:5338,0.0
D00544,DRUG_TARGET,hsa:5138,0.0
D00544,DRUG_TARGET,hsa:94009,0.0
D00544,DRUG_TARGET,hsa:5096,0.0
D00544,DRUG_TARGET,hsa:7225,0.0
D00771,DRUG_TARGET,hsa:3355,0.0
D00771,DRUG_TARGET,hsa:4129,0.0
D00771,DRUG_TARGET,hsa:2050,0.0
D00771,DRUG_TARGET,hsa:5159,0.0
D00771,DRUG_TARGET,hsa:6799,0.0
D00771,DRUG_TARGET,hsa:476,0.0
D00771,DRUG_TARGET,hsa:6335,0.0
D00771,DRUG_TARGET,hsa:4143,0.0
D00771,DRUG_TARGET,hsa:5732,0.0
D00771,DRUG_TARGET,hsa:10924,0.0
D01071,DRUG_TARGET,hsa:5337,0.0
D01071,DRUG_TARGET,hsa:3778,0.0
D01071,DRUG_TARGET,hsa:2899,0.0
D01071,DRUG_TARGET,hsa:5604,0.0
D01071,DRUG_TARGET,hsa:5625,0.0
D01071,DRUG_TARGET,hsa:2822,0.0
D01071,DRUG_TARGET,hsa:1145,0.0
D01071,DRUG_TARGET,hsa:635,0.0
D01425,DRUG_TARGET,hsa:27345,0.0
D01425,DRUG_TARGET,hsa:6334,0.0
D01425,DRUG_TARGET,hsa:51292,0.0
D01425,DRUG_TARGET,hsa:57176,0.0
D01425,DRUG_TARGET,hsa:7421,0.0
D01425,DRUG_TARGET,hsa:5150,0.0
D01425,DRUG_TARGET,hsa:774,0.0
D01425,DRUG_TARGET,hsa:3786,0.0
D01425,DRUG_TARGET,hsa:2555,0.0
D01425,DRUG_TARGET,hsa:9311,0.0
D02451,DRUG_TARGET,hsa:4988,0.0
D02451,DRUG_TARGET,hsa:3754,0.0
D02451,DRUG_TARGET,hsa:7453,0.0
D02451,DRUG_TARGET,hsa:10,0.0
D02451,DRUG_TARGET,hsa:64805,0.0
D02451,DRUG_TARGET,hsa:3787,0.0
D02451,DRUG_TARGET,hsa:2902,0.0
D02451,DRUG_TARGET,hsa:6337,0.0
D02451,DRUG_TARGET,hsa:5408,0.0
D02451,DRUG_TARGET,hsa:4921,0.0
D03778,DRUG_TARGET,hsa:5602,0.0
D03778,DRUG_TARGET,hsa:1845,0.0
D03778,DRUG_TARGET,hsa:36,0.0
D03778,DRUG_TARGET,hsa:57105,0.0
D03778,DRUG_TARGET,hsa:2193,0.0
D03778,DRUG_TARGET,hsa:4025,0.0
D03778,DRUG_TARGET,hsa:11280,0.0
D03778,DRUG_TARGET,hsa:5831,0.0
D03778,DRUG_TARGET,hsa:51365,0.0
D03781,DRUG_TARGET,hsa:8972,0.0
D03781,DRUG_TARGET,hsa:5023,0.0
D03781,DRUG_TARGET,hsa:27012,0.0
D03781,DRUG_TARGET,hsa:6323,0.0
D03781,DRUG_TARGET,hsa:10,0.0
D03781,DRUG_TARGET,hsa:2261,0.0
D03781,DRUG_TARGET,hsa:5095,0.0
D03781,DRUG_TARGET,hsa:148,0.0
D03781,DRUG_TARGET,hsa:4023,0.0
D03781,DRUG_TARGET,hsa:2264,0.0
D03784,DRUG_TARGET,hsa:30,0.0
D03784,DRUG_TARGET,hsa:2550,0.0
D03784,DRUG_TARGET,hsa:9283,0.0
D03784,DRUG_TARGET,hsa:1033,0.0
D03784,DRUG_TARGET,hsa:3744,0.0
D03784,DRUG_TARGET,hsa:6751,0.0
D03784,DRUG_TARGET,hsa:2261,0.0
D00139,DRUG_TARGET,hsa:3717,0.0
D00139,DRUG_TARGET,hsa:6530,0.0
D00139,DRUG_TARGET,hsa:8911,0.0
D00139,DRUG_TARGET,hsa:767,0.0
D00139,DRUG_TARGET,hsa:169522,0.0
D00139,DRUG_TARGET,hsa:2158,0.0
D00139,DRUG_TARGET,hsa:54600,0.0
D00139,DRUG_TARGET,hsa:10060,0.0
D00225,DRUG_TARGET,hsa:6768,0.0
D00225,DRUG_TARGET,hsa:50801,0.0
D00225,DRUG_TARGET,hsa:28227,0.0
D00225,DRUG_TARGET,hsa:3712,0.0
D00225,DRUG_TARGET,hsa:84618,0.0
D00225,DRUG_TARGET,hsa:5598,0.0
D00225,DRUG_TARGET,hsa:59284,0.0
D00225,DRUG_TARGET,hsa:1022,0.0
D00380,DRUG_TARGET,hsa:148,0.0
D00380,DRUG_TARGET,hsa:3737,0.0
D00380,DRUG_TARGET,hsa:761,0.0
D00380,DRUG_TARGET,hsa:1137,0.0
D00380,DRUG_TARGET,hsa:660,0.0
D00380,DRUG_TARGET,hsa:1969,0.0
D00380,DRUG_TARGET,hsa:5754,0.0
D00380,DRUG_TARGET,hsa:285242,0.0
D00394,DRUG_TARGET,hsa:128,0.0
D00394,DRUG_TARGET,hsa:218,0.0
D00394,DRUG_TARGET,hsa:50487,0.0
D00394,DRUG_TARGET,hsa:3932,0.0
D00394,DRUG_TARGET,hsa:1843,0.0
D00394,DRUG_TARGET,hsa:6258,0.0
D00394,DRUG_TARGET,hsa:4023,0.0
D00394,DRUG_TARGET,hsa:613,0.0
D00394,DRUG_TARGET,hsa:1360,0.0
D00410,DRUG_TARGET,hsa:501,0.0
D00410,DRUG_TARGET,hsa:3028,0.0
D00410,DRUG_TARGET,hsa:7054,0.0
D00410,DRUG_TARGET,hsa:28,0.0
D00410,DRUG_TARGET,hsa:3750,0.0
D00410,DRUG_TARGET,hsa:2902,0.0
D00410,DRUG_TARGET,hsa:6241,0.0
D00410,DRUG_TARGET,hsa:7525,0.0
D00410,DRUG_TARGET,hsa:887,0.0
D00410,DRUG_TARGET,hsa:185,0.0
D00437,DRUG_TARGET,hsa:5033,0.0
D00437,DRUG_TARGET,hsa:85313,0.0
D00437,DRUG_TARGET,hsa:10941,0.0
D00437,DRUG_TARGET,hsa:1504,0.0
D00437,DRUG_TARGET,hsa:3750,0.0
D00437,DRUG_TARGET,hsa:1848,0.0
D00437,DRUG_TARGET,hsa:1725,0.0
D00437,DRUG_TARGET,hsa:41,0.0
D00437,DRUG_TARGET,hsa:2185,0.0
D00437,DRUG_TARGET,hsa:3818,0.0
D00528,DRUG_TARGET,hsa:93589,0.0
D00528,DRUG_TARGET,hsa:59284,0.0
D00528,DRUG_TARGET,hsa:7075,0.0
D00528,DRUG_TARGET,hsa:1815,0.0
D00528,DRUG_TARGET,hsa:3376,0.0
D00528,DRUG_TARGET,hsa:1803,0.0
D00528,DRUG_TARGET,hsa:56479,0.0
D00528,DRUG_TARGET,hsa:10269,0.0
D00528,DRUG_TARGET,hsa:57053,0.0
D00528,DRUG_TARGET,hsa:64600,0.0
D00542,DRUG_TARGET,hsa:10161,0.0
D00542,DRUG_TARGET,hsa:7498,0.0
D00542,DRUG_TARGET,hsa:3932,0.0
D00542,DRUG_TARGET,hsa:3739,0.0
D00542,DRUG_TARGET,hsa:6716,0.0
D00542,DRUG_TARGET,hsa:1636,0.0
D00542,DRUG_TARGET,hsa:6897,0.0
D00574,DRUG_TARGET,hsa:6752,0.0
D00574,DRUG_TARGET,hsa:23097,0.0
D00574,DRUG_TARGET,hsa:3746,0.0
D00574,DRUG_TARGET,hsa:8843,0.0
D00574,DRUG_TARGET,hsa:3816,0.0
D00574,DRUG_TARGET,hsa:8856,0.0
D00574,DRUG_TARGET,hsa:3752,0.0
D00574,DRUG_TARGET,hsa:4143,0.0
D00574,DRUG_TARGET,hsa:3354,0.0
D01071,DRUG_TARGET,hsa:2916,0.0
D01071,DRUG_TARGET,hsa:1139,0.0
D01071,DRUG_TARGET,hsa:4543,0.0
D01071,DRUG_TARGET,hsa:5747,0.0
D01071,DRUG_TARGET,hsa:495,0.0
D01071,DRUG_TARGET,hsa:11266,0.0
D01071,DRUG_TARGET,hsa:1215,0.0
D01071,DRUG_TARGET,hsa:5033,0.0
D01071,DRUG_TARGET,hsa:4129,0.0
D01071,DRUG_TARGET,hsa:1019,0.0
D01425,DRUG_TARGET,hsa:9088,0.0
D01425,DRUG_TARGET,hsa:56922,0.0
D01425,DRUG_TARGET,hsa:1132,0.0
D01425,DRUG_TARGET,hsa:81033,0.0
D01425,DRUG_TARGET,hsa:4837,0.0
D01425,DRUG_TARGET,hsa:3067,0.0
D01425,DRUG_TARGET,hsa:189,0.0
D01425,DRUG_TARGET,hsa:124,0.0
D01425,DRUG_TARGET,hsa:760,0.0
D02451,DRUG_TARGET,hsa:3612,0.0
D02451,DRUG_TARGET,hsa:2104,0.0
D02451,DRUG_TARGET,hsa:2766,0.0
D02451,DRUG_TARGET,hsa:93,0.0
D02451,DRUG_TARGET,hsa:28972,0.0
D02451,DRUG_TARGET,hsa:51251,0.0
D02451,DRUG_TARGET,hsa:128853,0.0
D02451,DRUG_TARGET,hsa:5241,0.0
D02451,DRUG_TARGET,hsa:762,0.0
D03670,DRUG_TARGET,hsa:6262,0.0
D03670,DRUG_TARGET,hsa:91039,0.0
D03670,DRUG_TARGET,hsa:2890,0.0
D03670,DRUG_TARGET,hsa:5733,0.0
D03670,DRUG_TARGET,hsa:1200,0.0
D03670,DRUG_TARGET,hsa:5023,0.0
D03670,DRUG_TARGET,hsa:4593,0.0
D03781,DRUG_TARGET,hsa:116443,0.0
D03781,DRUG_TARGET,hsa:55503,0.0
D03781,DRUG_TARGET,hsa:5320,0.0
D03781,DRUG_TARGET,hsa:4048,0.0
D03781,DRUG_TARGET,hsa:50801,0.0
D03781,DRUG_TARGET,hsa:2950,0.0
D03781,DRUG_TARGET,hsa:778,0.0
D03781,DRUG_TARGET,hsa:2161,0.0
D03781,DRUG_TARGET,hsa:5733,0.0
D03781,DRUG_TARGET,hsa:8514,0.0
D03784,DRUG_TARGET,hsa:5050,0.0
D03784,DRUG_TARGET,hsa:2043,0.0
D03784,DRUG_TARGET,hsa:4145,0.0
D03784,DRUG_TARGET,hsa:140,0.0
D03784,DRUG_TARGET,hsa:5625,0.0
D03784,DRUG_TARGET,hsa:1990,0.0
D03784,DRUG_TARGET,hsa:6337,0.0
D03784,DRUG_TARGET,hsa:1128,0.0
D03784,DRUG_TARGET,hsa:1582,0.0
D03784,DRUG_TARGET,hsa:635,0.0
D00139,DRUG_TARGET,hsa:327,0.0
D00139,DRUG_TARGET,hsa:1800,0.0
D00139,DRUG_TARGET,hsa:472,0.0
D00139,DRUG_TARGET,hsa:7366,0.0
D00139,DRUG_TARGET,hsa:8558,0.0
D00139,DRUG_TARGET,hsa:4311,0.0
D00139,DRUG_TARGET,hsa:57053,0.0
D00394,DRUG_TARGET,hsa:9311,0.0
D00394,DRUG_TARGET,hsa:3906,0.0
D00394,DRUG_TARGET,hsa:2155,0.0
D00394,DRUG_TARGET,hsa:3751,0.0
D00394,DRUG_TARGET,hsa:10295,0.0
D00394,DRUG_TARGET,hsa:55775,0.0
D00394,DRUG_TARGET,hsa:2876,0.0
D00394,DRUG_TARGET,hsa:57657,0.0
D00394,DRUG_TARGET,hsa:5550,0.0
D00394,DRUG_TARGET,hsa:2878,0.0
D00410,DRUG_TARGET,hsa:3360,0.0
D00410,DRUG_TARGET,hsa:79799,0.0
D00410,DRUG_TARGET,hsa:3710,0.0
D00410,DRUG_TARGET,hsa:5033,0.0
D00410,DRUG_TARGET,hsa:64802,0.0
D00410,DRUG_TARGET,hsa:5340,0.0
D00437,DRUG_TARGET,hsa:5158,0.0
D00437,DRUG_TARGET,hsa:55584,0.0
D00437,DRUG_TARGET,hsa:9088,0.0
D00437,DRUG_TARGET,hsa:5916,0.0
D00437,DRUG_TARGET,hsa:225689,0.0
D00437,DRUG_TARGET,hsa:3749,0.0
D00437,DRUG_TARGET,hsa:3295,0.0
D00437,DRUG_TARGET,hsa:9424,0.0
D00437,DRUG_TARGET,hsa:1215,0.0
D00437,DRUG_TARGET,hsa:10549,0.0
D00528,DRUG_TARGET,hsa:6256,0.0
D00528,DRUG_TARGET,hsa:3748,0.0
D00528,DRUG_TARGET,hsa:3769,0.0
D00528,DRUG_TARGET,hsa:2180,0.0
D00528,DRUG_TARGET,hsa:3354,0.0
D00528,DRUG_TARGET,hsa:7174,0.0
D00528,DRUG_TARGET,hsa:6330,0.0
D00528,DRUG_TARGET,hsa:2742,0.0
D00528,DRUG_TARGET,hsa:3906,0.0
D00528,DRUG_TARGET,hsa:9254,0.0
D00542,DRUG_TARGET,hsa:2766,0.0
D00542,DRUG_TARGET,hsa:5479,0.0
D00542,DRUG_TARGET,hsa:7297,0.0
D00542,DRUG_TARGET,hsa:3001,0.0
D00542,DRUG_TARGET,hsa:7225,0.0
D00542,DRUG_TARGET,hsa:6334,0.0
D00542,DRUG_TARGET,hsa:6915,0.0
D00542,DRUG_TARGET,hsa:2264,0.0
D00542,DRUG_TARGET,hsa:3354,0.0
D00960,DRUG_TARGET,hsa:115,0.0
D00960,DRUG_TARGET,hsa:658,0.0
D00960,DRUG_TARGET,hsa:767,0.0
D00960,DRUG_TARGET,hsa:9955,0.0
D00960,DRUG_TARGET,hsa:367,0.0
D00960,DRUG_TARGET,hsa:6768,0.0
D00960,DRUG_TARGET,hsa:5024,0.0
D00960,DRUG_TARGET,hsa:765,0.0
D00964,DRUG_TARGET,hsa:4048,0.0
D00964,DRUG_TARGET,hsa:84706,0.0
D00964,DRUG_TARGET,hsa:51172,0.0
D00964,DRUG_TARGET,hsa:1719,0.0
D00964,DRUG_TARGET,hsa:55879,0.0
D00964,DRUG_TARGET,hsa:50,0.0
D00964,DRUG_TARGET,hsa:10747,0.0
D01071,DRUG_TARGET,hsa:2898,0.0
D01071,DRUG_TARGET,hsa:3357,0.0
D01071,DRUG_TARGET,hsa:1445,0.0
D01071,DRUG_TARGET,hsa:5122,0.0
D01071,DRUG_TARGET,hsa:3702,0.0
D01071,DRUG_TARGET,hsa:6095,0.0
D01071,DRUG_TARGET,hsa:9052,0.0
D01071,DRUG_TARGET,hsa:10549,0.0
D01071,DRUG_TARGET,hsa:81579,0.0
D01425,DRUG_TARGET,hsa:5029,0.0
D01425,DRUG_TARGET,hsa:472,0.0
D01425,DRUG_TARGET,hsa:2159,0.0
D01425,DRUG_TARGET,hsa:1636,0.0
D01425,DRUG_TARGET,hsa:6240,0.0
D01425,DRUG_TARGET,hsa:4907,0.0
D01425,DRUG_TARGET,hsa:5501,0.0
D02451,DRUG_TARGET,hsa:5156,0.0
D02451,DRUG_TARGET,hsa:5136,0.0
D02451,DRUG_TARGET,hsa:4942,0.0
D02451,DRUG_TARGET,hsa:25824,0.0
D02451,DRUG_TARGET,hsa:774,0.0
D02451,DRUG_TARGET,hsa:57176,0.0
D02451,DRUG_TARGET,hsa:9311,0.0
D02451,DRUG_TARGET,hsa:3717,0.0
D02451,DRUG_TARGET,hsa:6897,0.0
D03670,DRUG_TARGET,hsa:111,0.0
D03670,DRUG_TARGET,hsa:1021,0.0
D03670,DRUG_TARGET,hsa:6263,0.0
D03670,DRUG_TARGET,hsa:134,0.0
D03670,DRUG_TARGET,hsa:8399,0.0
D03670,DRUG_TARGET,hsa:5538,0.0
D03670,DRUG_TARGET,hsa:30833,0.0
D03670,DRUG_TARGET,hsa:112,0.0
D03778,DRUG_TARGET,hsa:3141,0.0
D03778,DRUG_TARGET,hsa:1537,0.0
D03778,DRUG_TARGET,hsa:8399,0.0
D03778,DRUG_TARGET,hsa:23035,0.0
D03778,DRUG_TARGET,hsa:367,0.0
D03778,DRUG_TARGET,hsa:7371,0.0
D03778,DRUG_TARGET,hsa:9563,0.0
D03778,DRUG_TARGET,hsa:5494,0.0
D03778,DRUG_TARGET,hsa:5322,0.0
D03781,DRUG_TARGET,hsa:6098,0.0
D03781,DRUG_TARGET,hsa:125,0.0
D03781,DRUG_TARGET,hsa:3269,0.0
D03781,DRUG_TARGET,hsa:7881,0.0
D03781,DRUG_TARGET,hsa:224,0.0
D03781,DRUG_TARGET,hsa:8398,0.0
D03781,DRUG_TARGET,hsa:8912,0.0
D03781,DRUG_TARGET,hsa:8645,0.0
D03781,DRUG_TARGET,hsa:4594,0.0
D03781,DRUG_TARGET,hsa:4281,0.0
D03784,DRUG_TARGET,hsa:5499,0.0
D03784,DRUG_TARGET,hsa:2560,0.0
D03784,DRUG_TARGET,hsa:1241,0.0
D03784,DRUG_TARGET,hsa:23239,0.0
D03784,DRUG_TARGET,hsa:94,0.0
D03784,DRUG_TARGET,hsa:9127,0.0
D00136,DRUG_TARGET,hsa:777,0.0
D00136,DRUG_TARGET,hsa:2280,0.0
D00136,DRUG_TARGET,hsa:9945,0.0
D00136,DRUG_TARGET,hsa:64600,0.0
D00136,DRUG_TARGET,hsa:3067,0.0
D00136,DRUG_TARGET,hsa:2742,0.0
D00136,DRUG_TARGET,hsa:151531,0.0
D00136,DRUG_TARGET,hsa:26279,0.0
D00136,DRUG_TARGET,hsa:2263,0.0
D00136,DRUG_TARGET,hsa:64816,0.0
D00139,DRUG_TARGET,hsa:225689,0.0
D00139,DRUG_TARGET,hsa:7083,0.0
D00139,DRUG_TARGET,hsa:7046,0.0
D00139,DRUG_TARGET,hsa:6898,0.0
D00139,DRUG_TARGET,hsa:10188,0.0
D00139,DRUG_TARGET,hsa:5096,0.0
D00139,DRUG_TARGET,hsa:313,0.0
D00139,DRUG_TARGET,hsa:4145,0.0
D00234,DRUG_TARGET,hsa:285220,0.0
D00234,DRUG_TARGET,hsa:7015,0.0
D00234,DRUG_TARGET,hsa:54578,0.0
D00234,DRUG_TARGET,hsa:3645,0.0
D00234,DRUG_TARGET,hsa:3717,0.0
D00234,DRUG_TARGET,hsa:57665,0.0
D00234,DRUG_TARGET,hsa:5979,0.0
D00234,DRUG_TARGET,hsa:132,0.0
D00234,DRUG_TARGET,hsa:51305,0.0
D00234,DRUG_TARGET,hsa:2904,0.0
D00252,DRUG_TARGET,hsa:6258,0.0
D00252,DRUG_TARGET,hsa:5045,0.0
D00252,DRUG_TARGET,hsa:2104,0.0
D00252,DRUG_TARGET,hsa:8912,0.0
D00252,DRUG_TARGET,hsa:6725,0.0
D00252,DRUG_TARGET,hsa:5148,0.0
D00252,DRUG_TARGET,hsa:54,0.0
D00252,DRUG_TARGET,hsa:5604,0.0
D00252,DRUG_TARGET,hsa:3028,0.0
D00252,DRUG_TARGET,hsa:777,0.0
D00274,DRUG_TARGET,hsa:3773,0.0
D00274,DRUG_TARGET,hsa:26279,0.0
D00274,DRUG_TARGET,hsa:635,0.0
D00274,DRUG_TARGET,hsa:3755,0.0
D00274,DRUG_TARGET,hsa:8854,0.0
D00274,DRUG_TARGET,hsa:3758,0.0
D00274,DRUG_TARGET,hsa:1551,0.0
D00274,DRUG_TARGET,hsa:1234,0.0
D00274,DRUG_TARGET,hsa:55584,0.0
D00274,DRUG_TARGET,hsa:90,0.0
D00283,DRUG_TARGET,hsa:6416,0.0
D00283,DRUG_TARGET,hsa:6256,0.0
D00283,DRUG_TARGET,hsa:5095,0.0
D00283,DRUG_TARGET,hsa:242,0.0
D00283,DRUG_TARGET,hsa:7957,0.0
D00283,DRUG_TARGET,hsa:2901,0.0
D00283,DRUG_TARGET,hsa:4942,0.0
D00283,DRUG_TARGET,hsa:2104,0.0
D00283,DRUG_TARGET,hsa:1024,0.0
D00293,DRUG_TARGET,hsa:29968,0.0
D00293,DRUG_TARGET,hsa:279,0.0
D00293,DRUG_TARGET,hsa:23632,0.0
D00293,DRUG_TARGET,hsa:1559,0.0
D00293,DRUG_TARGET,hsa:6652,0.0
D00293,DRUG_TARGET,hsa:10800,0.0
D00293,DRUG_TARGET,hsa:778,0.0
D00293,DRUG_TARGET,hsa:4129,0.0
D00293,DRUG_TARGET,hsa:2639,0.0
D00293,DRUG_TARGET,hsa:189,0.0
D00364,DRUG_TARGET,hsa:779,0.0
D00364,DRUG_TARGET,hsa:2877,0.0
D00364,DRUG_TARGET,hsa:54600,0.0
D00364,DRUG_TARGET,hsa:3906,0.0
D00364,DRUG_TARGET,hsa:3718,0.0
D00364,DRUG_TARGET,hsa:5423,0.0
D00364,DRUG_TARGET,hsa:51365,0.0
D00364,DRUG_TARGET,hsa:1033,0.0
D00364,DRUG_TARGET,hsa:3034,0.0
D00364,DRUG_TARGET,hsa:5600,0.0
D00380,DRUG_TARGET,hsa:6534,0.0
D00380,DRUG_TARGET,hsa:5724,0.0
D00380,DRUG_TARGET,hsa:3614,0.0
D00380,DRUG_TARGET,hsa:56479,0.0
D00380,DRUG_TARGET,hsa:5095,0.0
D00380,DRUG_TARGET,hsa:7155,0.0
D00380,DRUG_TARGET,hsa:3712,0.0
D00380,DRUG_TARGET,hsa:2326,0.0
D00387,DRUG_TARGET,hsa:6768,0.0
D00387,DRUG_TARGET,hsa:55359,0.0
D00387,DRUG_TARGET,hsa:2638,0.0
D00387,DRUG_TARGET,hsa:5051,0.0
D00387,DRUG_TARGET,hsa:2916,0.0
D00387,DRUG_TARGET,hsa:1141,0.0
D00387,DRUG_TARGET,hsa:27133,0.0
D00387,DRUG_TARGET,hsa:327,0.0
D00387,DRUG_TARGET,hsa:6335,0.0
D00387,DRUG_TARGET,hsa:3292,0.0
D00394,DRUG_TARGET,hsa:2101,0.0
D00394,DRUG_TARGET,hsa:5602,0.0
D00394,DRUG_TARGET,hsa:3790,0.0
D00394,DRUG_TARGET,hsa:3710,0.0
D00394,DRUG_TARGET,hsa:7153,0.0
D00394,DRUG_TARGET,hsa:5156,0.0
D00394,DRUG_TARGET,hsa:683,0.0
D00394,DRUG_TARGET,hsa:9563,0.0
D00394,DRUG_TARGET,hsa:5536,0.0
D00410,DRUG_TARGET,hsa:5322,0.0
D00410,DRUG_TARGET,hsa:6752,0.0
D00410,DRUG_TARGET,hsa:54,0.0
D00410,DRUG_TARGET,hsa:3782,0.0
D00410,DRUG_TARGET,hsa:50940,0.0
D00410,DRUG_TARGET,hsa:4048,0.0
D00410,DRUG_TARGET,hsa:285220,0.0
D00410,DRUG_TARGET,hsa:2846,0.0
D00434,DRUG_TARGET,hsa:5052,0.0
D00434,DRUG_TARGET,hsa:126,0.0
D00434,DRUG_TARGET,hsa:7174,0.0
D00434,DRUG_TARGET,hsa:7201,0.0
D00434,DRUG_TARGET,hsa:5156,0.0
D00434,DRUG_TARGET,hsa:1033,0.0
D00434,DRUG_TARGET,hsa:2103,0.0
D00434,DRUG_TARGET,hsa:1548,0.0
D00434,DRUG_TARGET,hsa:1374,0.0
D00434,DRUG_TARGET,hsa:660,0.0
D00437,DRUG_TARGET,hsa:759,0.0
D00437,DRUG_TARGET,hsa:4986,0.0
D00437,DRUG_TARGET,hsa:5516,0.0
D00437,DRUG_TARGET,hsa:7297,0.0
D00437,DRUG_TARGET,hsa:50487,0.0
D00437,DRUG_TARGET,hsa:11072,0.0
D00437,DRUG_TARGET,hsa:7015,0.0
D00437,DRUG_TARGET,hsa:5147,0.0
D00437,DRUG_TARGET,hsa:5470,0.0
D00503,DRUG_TARGET,hsa:4281,0.0
D00503,DRUG_TARGET,hsa:887,0.0
D00503,DRUG_TARGET,hsa:7378,0.0
D00503,DRUG_TARGET,hsa:6531,0.0
D00503,DRUG_TARGET,hsa:2555,0.0
D00503,DRUG_TARGET,hsa:3357,0.0
D00503,DRUG_TARGET,hsa:6323,0.0
D00503,DRUG_TARGET,hsa:84532,0.0
D00503,DRUG_TARGET,hsa:27115,0.0
D00503,DRUG_TARGET,hsa:23475,0.0
D00521,DRUG_TARGET,hsa:27012,0.0
D00521,DRUG_TARGET,hsa:5531,0.0
D00521,DRUG_TARGET,hsa:285220,0.0
D00521,DRUG_TARGET,hsa:3033,0.0
D00521,DRUG_TARGET,hsa:3752,0.0
D00521,DRUG_TARGET,hsa:9311,0.0
D00521,DRUG_TARGET,hsa:3716,0.0
D00521,DRUG_TARGET,hsa:2639,0.0
D00521,DRUG_TARGET,hsa:4552,0.0
D00521,DRUG_TARGET,hsa:64902,0.0
D00528,DRUG_TARGET,hsa:26279,0.0
D00528,DRUG_TARGET,hsa:134510,0.0
D00528,DRUG_TARGET,hsa:3755,0.0
D00528,DRUG_TARGET,hsa:5732,0.0
D00528,DRUG_TARGET,hsa:6096,0.0
D00528,DRUG_TARGET,hsa:57665,0.0
D00528,DRUG_TARGET,hsa:3295,0.0
D00528,DRUG_TARGET,hsa:5156,0.0
D00542,DRUG_TARGET,hsa:5747,0.0
D00542,DRUG_TARGET,hsa:1234,0.0
D00542,DRUG_TARGET,hsa:766,0.0
D00542,DRUG_TARGET,hsa:1852,0.0
D00542,DRUG_TARGET,hsa:57053,0.0
D00542,DRUG_TARGET,hsa:2280,0.0
D00542,DRUG_TARGET,hsa:9992,0.0
D00542,DRUG_TARGET,hsa:56479,0.0
D00542,DRUG_TARGET,hsa:2677,0.0
D00542,DRUG_TARGET,hsa:217,0.0
D00550,DRUG_TARGET,hsa:5150,0.0
D00550,DRUG_TARGET,hsa:9177,0.0
D00550,DRUG_TARGET,hsa:93589,0.0
D00550,DRUG_TARGET,hsa:8529,0.0
D00550,DRUG_TARGET,hsa:4881,0.0
D00550,DRUG_TARGET,hsa:1024,0.0
